url,ruta,categoria,is_final
https://www.6pm.com/girls-chelsea-boots/CK_XARCz1wEYx-wBegKOBYIBA-faA8ABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Boots,Chelsea Boots,Girls,12 Little Kid",Girls Size 12 Little Kid Chelsea Boots,True
https://www.6pm.com/girls-chelsea-boots/CK_XARCz1wEYx-wBegKOBYIBA-jaA8ABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Boots,Chelsea Boots,Girls,10.5 Little Kid",Girls Size 10.5 Little Kid Chelsea Boots,True
https://www.6pm.com/girls-chelsea-boots/CK_XARCz1wEYx-wBegKOBYIBA_jcA8ABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Boots,Chelsea Boots,Girls,10 Toddler",Girls Size 10 Toddler Chelsea Boots,True
https://www.6pm.com/coach-women-travel-security-and-protection/COjWARCh1wEYkPABWgL4HcABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Bag and Travel Accessories,Travel Security and Protection,COACH,Women",Women's COACH Travel Security and Protection,True
https://www.6pm.com/baggallini-women-travel-security-and-protection/COjWARCh1wEYkPABWgKTGsABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Bag and Travel Accessories,Travel Security and Protection,Baggallini,Women",Women's Baggallini Travel Security and Protection,True
https://www.6pm.com/herschel-supply-co-women-travel-electronics-and-gadgets/COjWARCh1wEYj_ABWgKFG8ABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Bag and Travel Accessories,Travel Electronics and Gadgets,Herschel Supply Co.,Women",Women's Herschel Supply Co. Travel Electronics and Gadgets,True
https://www.6pm.com/women-checked-bags/COjWARCT1wEYouABOgKfFcABAeICBQECAxgH.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Luggage,Checked Bags,Women,Medium 23-27in",Women's Medium 23-27in Checked Bags,True
https://www.6pm.com/women-checked-bags/COjWARCT1wEYouABOgKgFcABAeICBQECAxgH.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Luggage,Checked Bags,Women,Large 28in+",Women's Large 28in+ Checked Bags,True
https://www.6pm.com/girls-chukka-boots/CK_XARCz1wEYyOwBegKOBYIBA6LsBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Boots,Chukka Boots,Girls,4 Big Kid",Girls Size 4 Big Kid Chukka Boots,True
https://www.6pm.com/girls-chukka-boots/CK_XARCz1wEYyOwBegKOBYIBA6DsBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Boots,Chukka Boots,Girls,3 Little Kid",Girls Size 3 Little Kid Chukka Boots,True
https://www.6pm.com/girls-chukka-boots/CK_XARCz1wEYyOwBegKOBYIBA5zsBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Boots,Chukka Boots,Girls,1 Little Kid",Girls Size 1 Little Kid Chukka Boots,True
https://www.6pm.com/girls-chukka-boots/CK_XARCz1wEYyOwBegKOBYIBA5rsBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Boots,Chukka Boots,Girls,13 Little Kid",Girls Size 13 Little Kid Chukka Boots,True
https://www.6pm.com/girls-chukka-boots/CK_XARCz1wEYyOwBegKOBYIBA9DxA8ABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Boots,Chukka Boots,Girls,4.5 Toddler",Girls Size 4.5 Toddler Chukka Boots,True
https://www.6pm.com/girls-heeled-sandals/CK_XARC51wEY7O0BwAED4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Sandals,Heeled Sandals,Girls",Girls Heeled Sandals,True
https://www.6pm.com/women-toiletry-and-cosmetic-bags/COjWARCh1wEYjfABwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Bag and Travel Accessories,Toiletry and Cosmetic Bags,Women",Women's Toiletry and Cosmetic Bags,True
https://www.6pm.com/timbuk2-women-messenger-bags/COjWARCU1wFaAokIwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Messenger Bags,Timbuk2,Women",Women's Timbuk2 Messenger Bags,True
https://www.6pm.com/herschel-supply-co-women-messenger-bags/COjWARCU1wFaAoUbwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Messenger Bags,Herschel Supply Co.,Women",Women's Herschel Supply Co. Messenger Bags,True
https://www.6pm.com/guess-women-messenger-bags/COjWARCU1wFaAU3AAQHiAgQBAgsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Messenger Bags,GUESS,Women",Women's GUESS Messenger Bags,True
https://www.6pm.com/nixon-women-messenger-bags/COjWARCU1wFaAp8UwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Messenger Bags,Nixon,Women",Women's Nixon Messenger Bags,True
https://www.6pm.com/calvin-klein-women-messenger-bags/COjWARCU1wFaAqgJwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Messenger Bags,Calvin Klein,Women",Women's Calvin Klein Messenger Bags,True
https://www.6pm.com/gola-women-messenger-bags/COjWARCU1wFaAuQFwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Messenger Bags,Gola,Women",Women's Gola Messenger Bags,True
https://www.6pm.com/aldo-women-messenger-bags/COjWARCU1wFaAtsWwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Messenger Bags,ALDO,Women",Women's ALDO Messenger Bags,True
https://www.6pm.com/puma-women-coolers-and-lunch-bags/COjWARDe3wFaAX3AAQHiAgQBAgsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Coolers and Lunch Bags,PUMA,Women",Women's PUMA Coolers and Lunch Bags,True
https://www.6pm.com/parkland-women-coolers-and-lunch-bags/COjWARDe3wFaAoAmwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Coolers and Lunch Bags,Parkland,Women",Women's Parkland Coolers and Lunch Bags,True
https://www.6pm.com/jansport-women-coolers-and-lunch-bags/COjWARDe3wFaAvoHwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Coolers and Lunch Bags,JanSport,Women",Women's JanSport Coolers and Lunch Bags,True
https://www.6pm.com/herschel-supply-co-women-coolers-and-lunch-bags/COjWARDe3wFaAoUbwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Coolers and Lunch Bags,Herschel Supply Co.,Women",Women's Herschel Supply Co. Coolers and Lunch Bags,True
https://www.6pm.com/dakine-women-coolers-and-lunch-bags/COjWARDe3wFaApIKwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Coolers and Lunch Bags,Dakine,Women",Women's Dakine Coolers and Lunch Bags,True
https://www.6pm.com/champion-women-coolers-and-lunch-bags/COjWARDe3wFaAoMhwAEB4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Coolers and Lunch Bags,Champion,Women",Women's Champion Coolers and Lunch Bags,True
https://www.6pm.com/ban-do-women-toiletry-and-cosmetic-bags/COjWARCh1wEYjfABWgKKJ8ABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Bag and Travel Accessories,Toiletry and Cosmetic Bags,Ban.do,Women",Women's ban.do Toiletry and Cosmetic Bags,True
https://www.6pm.com/girls-dress-heels/CK_XARC41wEY8e0BwAED4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Dress Heels,Girls",Girls Dress Heels,True
https://www.6pm.com/girls-wedge-heels/CK_XARC41wEY6-0BwAED4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Wedge Heels,Girls",Girls Wedge Heels,True
https://www.6pm.com/girls-heeled-sandals/CK_XARC41wEY7O0BwAED4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Heeled Sandals,Girls",Girls Heeled Sandals,True
https://www.6pm.com/girls-wedge-heels/CK_XARC41wEY6-0BegKOBYIBA6bsBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Wedge Heels,Girls,6 Big Kid",Girls Size 6 Big Kid Wedge Heels,True
https://www.6pm.com/girls-wedge-heels/CK_XARC41wEY6-0BegKOBYIBA6LsBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Wedge Heels,Girls,4 Big Kid",Girls Size 4 Big Kid Wedge Heels,True
https://www.6pm.com/girls-wedge-heels/CK_XARC41wEY6-0BegKOBYIBA6TsBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Wedge Heels,Girls,5 Big Kid",Girls Size 5 Big Kid Wedge Heels,True
https://www.6pm.com/girls-wedge-heels/CK_XARC41wEY6-0BegKOBYIBA57sBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Wedge Heels,Girls,2 Little Kid",Girls Size 2 Little Kid Wedge Heels,True
https://www.6pm.com/girls-wedge-heels/CK_XARC41wEY6-0BegKOBYIBA6DsBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Wedge Heels,Girls,3 Little Kid",Girls Size 3 Little Kid Wedge Heels,True
https://www.6pm.com/girls-wedge-heels/CK_XARC41wEY6-0BegKOBYIBA5zsBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Wedge Heels,Girls,1 Little Kid",Girls Size 1 Little Kid Wedge Heels,True
https://www.6pm.com/girls-wedge-heels/CK_XARC41wEY6-0BegKOBYIBA5rsBMABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Wedge Heels,Girls,13 Little Kid",Girls Size 13 Little Kid Wedge Heels,True
https://www.6pm.com/girls-wedge-heels/CK_XARC41wEY6-0BegKOBYIBA-faA8ABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Wedge Heels,Girls,12 Little Kid",Girls Size 12 Little Kid Wedge Heels,True
https://www.6pm.com/girls-wedge-heels/CK_XARC41wEY6-0BegKOBYIBA-baA8ABA-ICBQECAxgP.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Heels,Wedge Heels,Girls,11 Little Kid",Girls Size 11 Little Kid Wedge Heels,True
https://www.6pm.com/girls-hiking-shoes/CK_XARCA9gEYhPYBwAED4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Hiking,Hiking Shoes,Girls",Girls Hiking Shoes,True
https://www.6pm.com/women-insoles-accessories/CK_XARC61wHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Insoles & Accessories,Women",Women's Insoles & Accessories,True
https://www.6pm.com/women-boat-shoes/CK_XARCy1wHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Boat Shoes,Women",Women's Boat Shoes,True
https://www.6pm.com/women-slippers/CK_XARC71wHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Slippers,Women",Women's Slippers,True
https://www.6pm.com/women-oxfords/CK_XARC31wHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Oxfords,Women",Women's Oxfords,True
https://www.6pm.com/women-clogs-mules/CK_XARC01wHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Clogs & Mules,Women",Women's Clogs & Mules,True
https://www.6pm.com/women-loafers/CK_XARC21wHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Loafers,Women",Women's Loafers,True
https://www.6pm.com/women-flats/CK_XARC11wHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Flats,Women",Women's Flats,True
https://www.6pm.com/women-pet-leashes-and-harnesses/CITfARD_8QHAAQHiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Pet Shop,Pet Leashes and Harnesses,Women",Women's Pet Leashes and Harnesses,True
https://www.6pm.com/women-approach-shoes/CK_XARDK2QEYgfYBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Climbing,Approach Shoes,Women",Women's Approach Shoes,True
https://www.6pm.com/women-hiking-boots/CK_XARCA9gEYg_YBwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Shoes,Hiking,Hiking Boots,Women",Women's Hiking Boots,True
https://www.6pm.com/women-writing-utensils/CK3XARDr3QEY0e8BwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Home,Office & School Supplies,Writing Utensils,Women",Women's Writing Utensils,True
https://www.6pm.com/women-pencil-cases-and-organizers/CK3XARDr3QEY0O8BwAEB4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Home,Office & School Supplies,Pencil Cases and Organizers,Women",Women's Pencil Cases and Organizers,True
https://www.6pm.com/men-backpacks/COjWARCQ1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Backpacks,Men",Men's Backpacks,True
https://www.6pm.com/men-laptop-bags/COjWARCY1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Laptop Bags,Men",Men's Laptop Bags,True
https://www.6pm.com/men-suits/CKvXARCu4AHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Suits,Men",Men's Suits,True
https://www.6pm.com/herschel-supply-co-women-pencil-cases-and-organizers/CK3XARDr3QEY0O8BWgKFG8ABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Home,Office & School Supplies,Pencil Cases and Organizers,Herschel Supply Co.,Women",Women's Herschel Supply Co. Pencil Cases and Organizers,True
https://www.6pm.com/men-underwear/CKvXARDT1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Underwear,Men",Men's Underwear,True
https://www.6pm.com/knomo-london-men-laptop-bags/COjWARCY1wFaAvgSwAEC4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Laptop Bags,KNOMO London,Men",Men's KNOMO London Laptop Bags,True
https://www.6pm.com/adidas-men-backpacks/COjWARCQ1wFaAQHAAQLiAgQBAgsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Backpacks,Adidas,Men",Men's adidas Backpacks,True
https://www.6pm.com/timbuk2-men-laptop-bags/COjWARCY1wFaAokIwAEC4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Laptop Bags,Timbuk2,Men",Men's Timbuk2 Laptop Bags,True
https://www.6pm.com/men-ski-and-snow-pants/CKvXARCw7AEYsuwBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Outerwear Pants and Sets,Ski and Snow Pants,Men",Men's Ski and Snow Pants,True
https://www.6pm.com/kenneth-cole-reaction-men-laptop-bags/COjWARCY1wFaAswCwAEC4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Laptop Bags,Kenneth Cole Reaction,Men",Men's Kenneth Cole Reaction Laptop Bags,True
https://www.6pm.com/herschel-supply-co-men-laptop-bags/COjWARCY1wFaAoUbwAEC4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Laptop Bags,Herschel Supply Co.,Men",Men's Herschel Supply Co. Laptop Bags,True
https://www.6pm.com/men-rain-pants-and-suits/CKvXARCw7AEYs-wBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Outerwear Pants and Sets,Rain Pants and Suits,Men",Men's Rain Pants and Suits,True
https://www.6pm.com/men-tank-tops/CKvXARDL1wEY6NcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Shirts & Tops,Tank Tops,Men",Men's Tank Tops,True
https://www.6pm.com/men-dress-shirts/CKvXARDL1wEY4NcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Shirts & Tops,Dress Shirts,Men",Men's Dress Shirts,True
https://www.6pm.com/men-activewear-shirts/CKvXARDL1wEY6e0BwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Shirts & Tops,Activewear Shirts,Men",Men's Activewear Shirts,True
https://www.6pm.com/men-polos/CKvXARDL1wEY4dcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Shirts & Tops,Polos,Men",Men's Polos,True
https://www.6pm.com/men-t-shirts/CKvXARDL1wEY4tcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Shirts & Tops,T Shirts,Men",Men's T Shirts,True
https://www.6pm.com/men-casual-button-up-shirts/CKvXARDL1wEYk-ABwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Shirts & Tops,Casual Button Up Shirts,Men",Men's Casual Button Up Shirts,True
https://www.6pm.com/tentree-men-backpacks/COjWARCQ1wFaAuolwAEC4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Backpacks,Tentree,Men",Men's tentree Backpacks,True
https://www.6pm.com/men-robes/CKvXARDJ1wEY3dcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Sleepwear,Robes,Men",Men's Robes,True
https://www.6pm.com/men-pajama-tops/CKvXARDJ1wEY3NcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Sleepwear,Pajama Tops,Men",Men's Pajama Tops,True
https://www.6pm.com/men-pajama-bottoms/CKvXARDJ1wEY2tcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Sleepwear,Pajama Bottoms,Men",Men's Pajama Bottoms,True
https://www.6pm.com/cote-ciel-men-backpacks/COjWARCQ1wFaAvgkwAEC4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Backpacks,Cote&ciel,Men",Men's cote&ciel Backpacks,True
https://www.6pm.com/men-sleep-sets-accessories/CKvXARDJ1wEY3tcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Sleepwear,Sleep Sets & Accessories,Men",Men's Sleep Sets & Accessories,True
https://www.6pm.com/ban-do-women-pencil-cases-and-organizers/CK3XARDr3QEY0O8BWgKKJ8ABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Home,Office & School Supplies,Pencil Cases and Organizers,Ban.do,Women",Women's ban.do Pencil Cases and Organizers,True
https://www.6pm.com/betsey-johnson-women-writing-utensils/CK3XARDr3QEY0e8BWgKDBcABAeICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Home,Office & School Supplies,Writing Utensils,Betsey Johnson,Women",Women's Betsey Johnson Writing Utensils,True
https://www.6pm.com/men-socks/CKvXARDO1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Socks,Men",Men's Socks,True
https://www.6pm.com/men-jeans/CKvXARDI1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Jeans,Men",Men's Jeans,True
https://www.6pm.com/men-sweaters/CKvXARDQ1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Sweaters,Men",Men's Sweaters,True
https://www.6pm.com/men-shorts/CKvXARDM1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Shorts,Men",Men's Shorts,True
https://www.6pm.com/men-briefcases/COjWARCX1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Briefcases,Men",Men's Briefcases,True
https://www.6pm.com/men-messenger-bags/COjWARCU1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Messenger Bags,Men",Men's Messenger Bags,True
https://www.6pm.com/men-hoodies-sweatshirts/CKvXARDF1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Hoodies & Sweatshirts,Men",Men's Hoodies & Sweatshirts,True
https://www.6pm.com/men-pants/CKvXARDK1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Pants,Men",Men's Pants,True
https://www.6pm.com/men-coolers-and-lunch-bags/COjWARDe3wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Coolers and Lunch Bags,Men",Men's Coolers and Lunch Bags,True
https://www.6pm.com/tommy-bahama-men-sleep-sets-accessories/CKvXARDJ1wEY3tcBWgKiAcABAuICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Sleepwear,Sleep Sets & Accessories,Tommy Bahama,Men",Men's Tommy Bahama Sleep Sets & Accessories,True
https://www.6pm.com/life-is-good-men-sleep-sets-accessories/CKvXARDJ1wEY3tcBWgLjE8ABAuICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Sleepwear,Sleep Sets & Accessories,Life is Good,Men",Men's Life is Good Sleep Sets & Accessories,True
https://www.6pm.com/karen-neuburger-men-sleep-sets-accessories/CKvXARDJ1wEY3tcBWgLvDcABAuICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Sleepwear,Sleep Sets & Accessories,Karen Neuburger,Men",Men's Karen Neuburger Sleep Sets & Accessories,True
https://www.6pm.com/men-lumbar-packs/COjWARCl1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Lumbar Packs,Men",Men's Lumbar Packs,True
https://www.6pm.com/men-duffle-bags/COjWARCj1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Duffle Bags,Men",Men's Duffle Bags,True
https://www.6pm.com/men-handbags/COjWARCS1wHAAQLiAgMBAhg.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Handbags,Men",Men's Handbags,True
https://www.6pm.com/j-crew-men-sleep-sets-accessories/CKvXARDJ1wEY3tcBWgL-JsABAuICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Sleepwear,Sleep Sets & Accessories,J.Crew,Men",Men's J.Crew Sleep Sets & Accessories,True
https://www.6pm.com/men-duffle-bags/COjWARCj1wE6Ap8VwAEC4gIEAQIYBw.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Duffle Bags,Men,Medium 23-27in",Men's Medium 23-27in Duffle Bags,True
https://www.6pm.com/men-checkbook-wallets/COjWARCW1wEYp9cBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Wallets,Checkbook Wallets,Men",Men's Checkbook Wallets,True
https://www.6pm.com/men-duffle-bags/COjWARCj1wE6Ap4VwAEC4gIEAQIYBw.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Duffle Bags,Men,Small 22in or less",Men's Small 22in or less Duffle Bags,True
https://www.6pm.com/men-swim-briefs/CKvXARDR1wEY5dcBILLtAcABAuICBQECAwQY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Swimwear,Swim Bottoms,Swim Briefs,Men",Men's Swim Briefs,True
https://www.6pm.com/men-swim-shorts/CKvXARDR1wEY5dcBILTtAcABAuICBQECAwQY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Clothing,Swimwear,Swim Bottoms,Swim Shorts,Men",Men's Swim Shorts,True
https://www.6pm.com/nixon-men-checkbook-wallets/COjWARCW1wEYp9cBWgKfFMABAuICBQECAwsY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Wallets,Checkbook Wallets,Nixon,Men",Men's Nixon Checkbook Wallets,True
https://www.6pm.com/cote-ciel-men-handbags/COjWARCS1wFaAvgkwAEC4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Handbags,Cote&ciel,Men",Men's cote&ciel Handbags,True
https://www.6pm.com/cote-ciel-men-lumbar-packs/COjWARCl1wFaAvgkwAEC4gIEAQILGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Lumbar Packs,Cote&ciel,Men",Men's cote&ciel Lumbar Packs,True
https://www.6pm.com/men-money-clips/COjWARCW1wEYqdcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Wallets,Money Clips,Men",Men's Money Clips,True
https://www.6pm.com/men-tri-fold-wallets/COjWARCW1wEYqtcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Wallets,Tri-Fold Wallets,Men",Men's Tri-Fold Wallets,True
https://www.6pm.com/men-coin-card-cases/COjWARCW1wEYqNcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Wallets,Coin & Card Cases,Men",Men's Coin & Card Cases,True
https://www.6pm.com/men-bi-fold-wallets/COjWARCW1wEYptcBwAEC4gIEAQIDGA.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/,"Bags,Wallets,Bi-Fold Wallets,Men",Men's Bi-Fold Wallets,True
